-1.600731,-1.058492,-1.659638,-1.920754,1.599182,0.018821,1.050000,1.400000,0.000000,0.000000
-2.822345,-1.808727,-1.281514,-1.594637,1.594677,-1.243117,1.050000,1.400000,0.000000,0.000000
-2.825064,-1.978706,-1.795865,-0.910363,1.595416,-1.244917,1.050000,1.400000,0.000000,1.000000
-2.824413,-1.800411,-1.307021,-1.577544,1.594845,-1.245251,1.050000,1.400000,0.000000,1.000000
-2.151244,-2.037807,-0.805754,-1.826922,1.567089,-0.555138,1.050000,1.400000,0.000000,0.000000
-1.600731,-1.058492,-1.659638,-1.920754,1.599182,0.018821,1.050000,1.400000,0.000000,0.000000
