-0.497578,-1.767622,-1.370745,-1.530759,1.534558,1.114866,1.050000,1.400000,0.000000,0.000000
-0.470549,-1.932096,-1.847012,-0.891066,1.534114,1.142956,1.050000,1.400000,0.000000,1.000000
-0.469874,-1.753571,-1.365582,-1.550982,1.533463,1.142491,1.050000,1.400000,0.000000,1.000000
-1.573058,-1.107833,-1.758535,-1.785902,1.564730,0.045709,1.050000,1.400000,0.000000,1.000000
-2.798812,-1.991883,-1.775070,-0.930288,1.577318,-1.222899,1.050000,1.400000,0.000000,0.000000
-1.573015,-1.039232,-1.557145,-2.038413,1.565772,0.008240,1.050000,1.400000,0.000000,0.000000
